,Unnamed: 0,price,kms_driven,owner,age,power,brand
4054,5199,32000.0,21000.0,1,5.0,150.0,7
4055,5200,13500.0,477976.0,1,14.0,135.0,7
4056,5201,66400.0,27481.0,2,7.0,150.0,4
4057,5202,67000.0,43871.0,1,6.0,150.0,5
4058,5210,140000.0,9000.0,1,5.0,410.0,2
4059,5211,45000.0,32375.0,1,8.0,150.0,4
4060,5212,61000.0,41000.0,1,7.0,220.0,7
4061,5213,38000.0,16500.0,1,9.0,110.0,5
4062,5214,75500.0,23800.0,1,7.0,150.0,5
4063,5215,125000.0,700.0,1,3.0,150.0,8
4064,5216,140000.0,99999.0,1,37.0,350.0,2
4065,5217,49100.0,10000.0,1,5.0,150.0,7
4066,5218,95000.0,15288.0,2,5.0,350.0,2
4067,5219,85000.0,26000.0,1,6.0,200.0,7
4068,5220,110000.0,26927.0,1,6.0,350.0,2
4069,5221,20000.0,38500.0,4,12.0,125.0,4
4070,5222,28000.0,25000.0,1,7.0,150.0,7
4071,5223,109500.0,13000.0,1,8.0,500.0,2
4072,5224,99000.0,19000.0,1,6.0,350.0,2
4073,5225,69999.0,7054.0,1,5.0,150.0,7
4074,5226,115000.0,12000.0,1,6.0,350.0,2
4075,5227,24000.0,6000.0,1,10.0,100.0,6
4076,5228,56000.0,17330.0,1,6.0,149.0,6
4077,5232,24500.0,21891.0,1,7.0,125.0,7
4078,5233,36999.0,57811.0,1,8.0,180.0,7
4079,5234,110439.0,3000.0,1,9.0,500.0,2
4080,5235,116762.0,30000.0,1,7.0,500.0,2
4081,5236,67000.0,12000.0,1,4.0,160.0,5
4082,5237,40000.0,38000.0,1,8.0,150.0,4
4083,5238,26000.0,17695.0,1,8.0,100.0,7
4084,5239,140000.0,9788.0,1,5.0,350.0,2
4085,5240,92300.0,10000.0,1,4.0,200.0,1
4086,5241,20100.0,45330.0,1,14.0,100.0,6
4087,5242,69000.0,22000.0,1,6.0,150.0,7
4088,5243,26000.0,33000.0,1,12.0,150.0,5
4089,5244,139000.0,17000.0,1,4.0,350.0,2
4090,5245,97500.0,19562.0,1,7.0,350.0,2
4091,5246,48000.0,11000.0,1,7.0,150.0,4
4092,5247,140900.0,1400.0,1,6.0,500.0,2
4093,5248,179000.0,14000.0,1,4.0,500.0,2
4094,5249,25000.0,60000.0,1,9.0,150.0,7
4095,5250,180000.0,4030.0,1,4.0,500.0,2
4096,5251,84000.0,1920.0,1,4.0,150.0,7
4097,5252,125000.0,20000.0,1,6.0,350.0,2
4098,5253,55000.0,27000.0,1,8.0,200.0,7
4099,5254,65000.0,3200.0,1,5.0,150.0,6
4100,5255,88000.0,8000.0,1,4.0,150.0,8
4101,5256,27500.0,18000.0,1,7.0,110.0,5
4102,5257,80000.0,23895.0,1,7.0,350.0,2
4103,5258,19600.0,42000.0,2,11.0,100.0,6
4104,5259,95000.0,25000.0,1,5.0,350.0,2
4105,5260,99000.0,23397.0,1,4.0,350.0,2
4106,5261,30000.0,51528.0,1,9.0,150.0,6
4107,5262,120000.0,10147.0,1,3.0,220.0,7
4108,5263,110000.0,9119.0,1,5.0,200.0,7
4109,5264,100000.0,7000.0,1,7.0,390.0,10
4110,5265,55000.0,10000.0,1,4.0,125.0,5
4111,5266,21000.0,19000.0,1,10.0,100.0,6
4112,5267,20000.0,70628.0,1,10.0,100.0,6
4113,5268,25000.0,58137.0,1,10.0,100.0,6
4114,5269,42000.0,35000.0,1,7.0,223.0,6
4115,5270,110000.0,5073.0,1,5.0,350.0,2
4116,5271,106000.0,14403.0,1,5.0,390.0,10
4117,5272,74000.0,23000.0,1,7.0,150.0,4
4118,5273,18600.0,56000.0,1,10.0,150.0,7
4119,5274,472000.0,550.0,1,3.0,750.0,15
4120,5275,89000.0,13000.0,1,8.0,350.0,2
4121,5276,95000.0,40500.0,1,8.0,500.0,2
4122,5277,65000.0,18500.0,1,5.0,160.0,1
4123,5278,125000.0,8200.0,1,5.0,200.0,10
4124,5279,430000.0,1200.0,1,6.0,750.0,15
4125,5280,35000.0,9500.0,1,6.0,100.0,6
4126,5281,40000.0,38950.0,1,5.0,110.0,1
4127,5282,40000.0,80000.0,1,9.0,160.0,1
4128,5283,140000.0,10000.0,1,6.0,200.0,10
4129,5284,55000.0,2000.0,1,3.0,110.0,7
4130,5285,59999.0,20850.0,1,7.0,150.0,7
4131,5286,112100.0,22800.0,1,5.0,350.0,2
4132,5287,137999.0,7900.0,1,5.0,500.0,2
4133,5288,70000.0,11000.0,1,4.0,150.0,7
4134,5289,25000.0,28000.0,1,7.0,110.0,5
4135,5290,15600.0,50000.0,1,13.0,150.0,6
4136,5291,140000.0,10000.0,1,6.0,200.0,10
4137,5292,44600.0,39500.0,1,8.0,220.0,7
4138,5293,225000.0,2400.0,1,4.0,390.0,10
4139,5294,120000.0,2827.0,1,5.0,350.0,2
4140,5295,118000.0,12434.0,1,6.0,500.0,2
4141,5296,150000.0,38000.0,1,14.0,500.0,2
4142,5297,30000.0,9300.0,1,11.0,150.0,4
4143,5298,41000.0,60000.0,1,10.0,150.0,4
4144,5299,90000.0,12000.0,1,8.0,350.0,2
4145,5300,18000.0,18465.0,1,12.0,150.0,4
4146,5301,110000.0,5548.0,1,4.0,400.0,7
4147,5302,110000.0,25353.0,1,5.0,500.0,2
4148,5303,170000.0,6700.0,1,3.0,350.0,2
4149,5306,77000.0,25400.0,1,3.0,150.0,8
4150,5307,65200.0,20000.0,1,3.0,220.0,7
4151,5308,45000.0,30000.0,1,8.0,150.0,4
4152,5309,160000.0,23766.0,1,5.0,390.0,10
4153,5313,21000.0,28808.0,1,7.0,100.0,7
4154,5319,19269.0,36526.0,2,11.0,100.0,7
4155,5320,43000.0,15000.0,2,5.0,150.0,7
4156,5321,140000.0,6500.0,1,5.0,200.0,10
4157,5322,180000.0,2000.0,1,4.0,500.0,2
4158,5323,20000.0,46000.0,1,12.0,100.0,6
4159,5324,100000.0,11170.0,1,6.0,200.0,7
4160,5325,131700.0,5000.0,1,6.0,500.0,2
4161,5326,30000.0,24000.0,1,9.0,150.0,4
4162,5327,67000.0,12000.0,1,5.0,220.0,7
4163,5328,25000.0,38425.0,1,8.0,125.0,7
4164,5329,42000.0,9000.0,1,6.0,110.0,6
4165,5330,60000.0,9000.0,1,6.0,150.0,7
4166,5331,70400.0,7000.0,1,4.0,150.0,7
4167,5332,41000.0,33000.0,1,9.0,220.0,7
4168,5333,58000.0,20000.0,1,7.0,220.0,7
4169,5334,50400.0,15000.0,1,6.0,160.0,5
4170,5335,90500.0,28000.0,1,5.0,150.0,4
4171,5336,90000.0,1500.0,1,4.0,220.0,7
4172,5337,120000.0,24000.0,1,7.0,390.0,10
4173,5338,45000.0,15000.0,1,5.0,100.0,6
4174,5339,31500.0,35600.0,1,7.0,100.0,6
4175,5348,41800.0,3360.0,1,3.0,100.0,7
4176,5349,27500.0,48000.0,1,8.0,100.0,7
4177,5350,23500.0,40000.0,1,10.0,150.0,7
4178,5351,23000.0,30000.0,1,9.0,125.0,6
4179,5352,75000.0,15000.0,1,5.0,220.0,7
4180,5353,59000.0,40000.0,1,6.0,150.0,7
4181,5354,42000.0,32300.0,1,7.0,150.0,6
4182,5355,60000.0,11000.0,1,5.0,150.0,7
4183,5356,22000.0,20000.0,1,11.0,100.0,6
4184,5357,36300.0,38000.0,1,6.0,110.0,6
4185,5358,88600.0,6200.0,1,4.0,220.0,7
4186,5359,42000.0,25000.0,1,5.0,110.0,6
4187,5360,60000.0,46000.0,1,5.0,150.0,7
4188,5361,20000.0,60500.0,1,11.0,150.0,6
4189,5362,69000.0,17000.0,1,5.0,150.0,7
4190,5363,18000.0,77700.0,1,11.0,135.0,7
4191,5364,72000.0,7000.0,2,3.0,180.0,1
4192,5365,34000.0,50000.0,3,10.0,150.0,4
4193,5366,82000.0,57444.0,1,6.0,200.0,7
4194,5367,80000.0,7018.0,1,4.0,150.0,4
4195,5368,25000.0,24000.0,1,8.0,125.0,6
4196,5371,45000.0,5382.0,1,5.0,150.0,4
4197,5388,48400.0,14500.0,1,6.0,150.0,7
4198,5389,105000.0,9900.0,1,8.0,500.0,2
4199,5390,48000.0,9800.0,1,6.0,150.0,8
4200,5391,43000.0,10000.0,1,4.0,100.0,7
4201,5392,90000.0,7800.0,1,7.0,350.0,2
4202,5393,78000.0,10575.0,1,4.0,150.0,8
4203,5394,23000.0,61122.0,1,17.0,100.0,6
4204,5395,36000.0,16830.0,1,6.0,100.0,6
4205,5396,18000.0,39000.0,1,13.0,150.0,7
4206,5397,110000.0,13000.0,1,6.0,350.0,2
4207,5398,139999.0,5500.0,1,6.0,200.0,10
4208,5399,145000.0,10000.0,1,5.0,350.0,2
4209,5400,132400.0,12000.0,1,5.0,350.0,2
4210,5401,68000.0,10000.0,1,5.0,180.0,1
4211,5402,28000.0,18000.0,1,9.0,125.0,7
4212,5403,90000.0,38400.0,1,10.0,350.0,2
4213,5404,25000.0,43000.0,1,9.0,125.0,7
4214,5405,27500.0,22365.0,1,10.0,100.0,6
4215,5406,88000.0,150.0,1,4.0,160.0,5
4216,5407,141900.0,7400.0,1,4.0,350.0,2
4217,5408,110500.0,30000.0,1,6.0,350.0,2
4218,5409,95000.0,27200.0,1,8.0,350.0,2
4219,5410,51000.0,4669.0,1,4.0,110.0,6
4220,5411,35526.0,16500.0,1,6.0,125.0,5
4221,5412,49800.0,41365.0,1,6.0,150.0,5
4222,5413,40800.0,25000.0,1,9.0,220.0,7
4223,5414,29000.0,24000.0,1,7.0,100.0,6
4224,5415,35255.0,25000.0,1,9.0,150.0,4
4225,5416,30000.0,40457.0,1,7.0,100.0,6
4226,5417,130000.0,7000.0,1,5.0,350.0,2
4227,5418,46728.0,55300.0,1,7.0,150.0,4
4228,5419,21000.0,45000.0,1,12.0,150.0,7
4229,5420,142600.0,28000.0,1,6.0,390.0,10
4230,5421,82000.0,23000.0,1,6.0,150.0,4
4231,5422,60000.0,15000.0,1,6.0,150.0,7
4232,5423,30000.0,17500.0,1,8.0,125.0,5
4233,5424,35000.0,9614.0,1,7.0,110.0,11
4234,5425,130000.0,9800.0,1,7.0,390.0,10
4235,5426,48000.0,14000.0,1,8.0,150.0,6
4236,5427,120000.0,15500.0,1,6.0,350.0,2
4237,5428,80000.0,9000.0,1,5.0,150.0,7
4238,5429,88000.0,3500.0,1,4.0,180.0,1
4239,5430,30000.0,13000.0,1,8.0,125.0,6
4240,5431,125000.0,10200.0,1,5.0,350.0,2
4241,5432,27000.0,25874.0,1,10.0,150.0,6
4242,5433,165000.0,17883.0,1,6.0,390.0,10
4243,5434,56435.0,12192.0,1,5.0,110.0,6
4244,5435,60000.0,30000.0,1,5.0,160.0,1
4245,5436,100000.0,5000.0,1,5.0,150.0,4
4246,5437,67000.0,15500.0,1,5.0,220.0,7
4247,5438,25000.0,98707.0,1,11.0,150.0,7
4248,5439,30000.0,64800.0,1,13.0,150.0,5
4249,5440,66000.0,12000.0,1,5.0,150.0,7
4250,5463,65000.0,9300.0,1,10.0,350.0,2
4251,5464,45000.0,19542.0,1,7.0,160.0,1
4252,5465,25000.0,41915.0,1,12.0,150.0,7
4253,5466,33000.0,31500.0,3,14.0,200.0,7
4254,5468,38000.0,8718.0,1,3.0,100.0,1
4255,5469,75000.0,24000.0,1,7.0,350.0,2
4256,5470,70000.0,45000.0,2,15.0,350.0,2
4257,5471,133300.0,18000.0,1,5.0,350.0,2
4258,5472,165000.0,2791.0,1,2.0,350.0,2
4259,5473,42000.0,9755.0,1,7.0,150.0,7
4260,5474,35000.0,37795.0,1,7.0,100.0,6
4261,5475,37000.0,27520.0,1,5.0,125.0,5
4262,5476,82000.0,5200.0,1,3.0,160.0,1
4263,5477,85000.0,4500.0,1,2.0,220.0,7
4264,5478,115000.0,9759.0,1,5.0,350.0,2
4265,5479,27400.0,33000.0,1,10.0,110.0,5
4266,5480,22000.0,29428.0,1,9.0,150.0,4
4267,5481,58000.0,9572.0,1,9.0,350.0,2
4268,5482,14000.0,40000.0,2,12.0,100.0,6
4269,5483,120000.0,16000.0,1,3.0,200.0,1
4270,5484,30000.0,45355.0,1,6.0,125.0,5
4271,5485,77100.0,15000.0,1,5.0,150.0,5
4272,5486,39999.0,27000.0,1,8.0,150.0,5
4273,5487,125000.0,17677.0,1,4.0,350.0,2
4274,5488,35000.0,21000.0,1,10.0,150.0,7
4275,5489,75000.0,30000.0,1,6.0,200.0,7
4276,5490,85000.0,3842.0,1,7.0,350.0,2
4277,5491,160000.0,6700.0,1,3.0,200.0,10
4278,5492,35000.0,27988.0,1,14.0,150.0,6
4279,5493,35000.0,34000.0,1,10.0,220.0,7
4280,5494,105000.0,11072.0,1,8.0,500.0,2
4281,5495,150000.0,1947.0,1,2.0,350.0,2
4282,5496,106000.0,26429.0,1,4.0,400.0,7
4283,5497,28000.0,42942.0,1,13.0,200.0,7
4284,5498,190000.0,4159.0,2,4.0,390.0,10
4285,5499,18000.0,70000.0,2,15.0,110.0,1
4286,5500,95000.0,1990.0,1,4.0,200.0,1
4287,5501,95000.0,29000.0,1,7.0,500.0,2
4288,5502,50000.0,65007.0,1,7.0,150.0,7
4289,5503,28000.0,34060.0,2,11.0,180.0,7
4290,5504,98000.0,41883.0,1,5.0,350.0,2
4291,5505,45000.0,15000.0,1,9.0,200.0,7
4292,5506,106000.0,1890.0,1,2.0,200.0,1
4293,5507,23000.0,59560.0,1,8.0,110.0,6
4294,5508,72000.0,13600.0,2,4.0,150.0,4
4295,5509,37500.0,10521.0,1,7.0,150.0,5
4296,5510,90000.0,3095.0,1,2.0,180.0,1
4297,5511,53300.0,29000.0,1,10.0,150.0,4
4298,5513,30000.0,21288.0,1,10.0,160.0,1
4299,5514,75000.0,29878.0,1,4.0,150.0,4
4300,5515,31000.0,19000.0,2,5.0,100.0,6
4301,5516,65000.0,7706.0,1,5.0,220.0,7
4302,5517,11000.0,31275.0,1,12.0,135.0,7
4303,5518,93200.0,8700.0,1,7.0,500.0,2
4304,5519,18000.0,19233.0,2,11.0,100.0,6
4305,5520,42000.0,33156.0,1,5.0,150.0,7
4306,5521,65000.0,14000.0,1,4.0,150.0,4
4307,5522,100000.0,2322.0,1,2.0,160.0,5
4308,5523,29500.0,16389.0,1,7.0,100.0,1
4309,5524,84000.0,13680.0,1,6.0,350.0,2
4310,5525,85000.0,9425.0,1,4.0,250.0,4
4311,5526,41000.0,9833.0,1,5.0,160.0,1
4312,5527,25000.0,21163.0,1,5.0,125.0,7
4313,5528,50000.0,31298.0,1,12.0,350.0,2
4314,5529,43000.0,14740.0,1,4.0,150.0,7
4315,5530,60000.0,14830.0,1,4.0,150.0,8
4316,5531,56000.0,11021.0,1,4.0,160.0,5
4317,5532,102000.0,1120.0,1,2.0,150.0,4
4318,5533,65000.0,33000.0,2,10.0,350.0,2
4319,5534,65000.0,15000.0,1,9.0,250.0,5
4320,5535,90595.0,37915.0,1,6.0,350.0,2
4321,5536,30000.0,35600.0,1,9.0,150.0,4
4322,5537,120000.0,7500.0,1,3.0,400.0,7
4323,5538,92000.0,750.0,1,3.0,150.0,8
4324,5539,35000.0,46436.0,1,11.0,180.0,7
4325,5553,137500.0,56000.0,1,6.0,200.0,10
4326,5554,66000.0,3000.0,1,4.0,160.0,5
4327,5555,53200.0,12135.0,1,3.0,150.0,7
4328,5556,49999.0,21500.0,2,6.0,150.0,4
4329,5557,102000.0,8120.0,1,2.0,200.0,1
4330,5558,17000.0,34500.0,1,11.0,135.0,7
4331,5559,55000.0,7800.0,1,7.0,220.0,7
4332,5560,99000.0,1793.0,1,3.0,200.0,1
4333,5561,25000.0,31400.0,1,7.0,125.0,5
4334,5562,170000.0,15547.0,2,4.0,390.0,10
4335,5563,55000.0,35107.0,1,8.0,220.0,7
4336,5564,92000.0,5156.0,1,2.0,150.0,8
4337,5565,89200.0,15000.0,1,5.0,150.0,5
4338,5566,110000.0,5130.0,1,5.0,500.0,2
4339,5567,85000.0,15150.0,1,3.0,160.0,1
4340,5568,141000.0,10825.0,4,4.0,350.0,2
4341,5569,105000.0,12000.0,1,6.0,500.0,2
4342,5570,90000.0,28279.0,2,9.0,500.0,2
4343,5571,65000.0,7983.0,1,5.0,200.0,7
4344,5572,243100.0,16000.0,1,3.0,390.0,10
4345,5573,22000.0,37000.0,1,8.0,100.0,7
4346,5574,52000.0,13353.0,1,3.0,100.0,6
4347,5575,180000.0,6500.0,1,3.0,250.0,5
4348,5576,35000.0,40500.0,1,10.0,150.0,7
4349,5577,30000.0,44000.0,1,8.0,125.0,5
4350,5578,93500.0,199.0,1,2.0,220.0,7
4351,5579,106000.0,70000.0,1,7.0,350.0,2
4352,5580,195000.0,1700.0,1,5.0,390.0,10
4353,5581,25000.0,54560.0,2,14.0,223.0,6
4354,5582,85000.0,17580.0,1,8.0,350.0,2
4355,5583,15000.0,46000.0,1,11.0,110.0,1
4356,5584,62000.0,76663.0,1,4.0,200.0,1
4357,5585,34000.0,29500.0,1,6.0,125.0,7
4358,5586,18000.0,30112.0,1,11.0,125.0,5
4359,5587,75000.0,29284.0,1,9.0,350.0,2
4360,5589,42000.0,34700.0,1,6.0,223.0,6
4361,5590,55000.0,17180.0,1,3.0,125.0,6
4362,5591,65000.0,30040.0,1,4.0,150.0,8
4363,5592,105000.0,12903.0,2,4.0,200.0,7
4364,5593,75000.0,30000.0,1,10.0,350.0,2
4365,5594,30000.0,52000.0,1,12.0,150.0,5
4366,5595,24300.0,75000.0,1,9.0,150.0,4
4367,5596,30000.0,34028.0,1,6.0,125.0,7
4368,5597,35000.0,44409.0,1,7.0,150.0,7
4369,5598,21000.0,58245.0,1,10.0,150.0,4
4370,5599,125000.0,26147.0,1,7.0,500.0,2
4371,5600,95000.0,14008.0,1,6.0,350.0,2
4372,5601,110000.0,29369.0,1,5.0,500.0,2
4373,5602,50000.0,31519.0,2,6.0,150.0,7
4374,5603,90000.0,23900.0,2,6.0,350.0,2
4375,5604,56000.0,26320.0,1,5.0,220.0,7
4376,5605,67100.0,26000.0,1,4.0,150.0,8
4377,5606,150900.0,11850.0,1,3.0,350.0,2
4378,5607,57000.0,28500.0,1,5.0,220.0,7
4379,5608,25000.0,30000.0,1,10.0,150.0,7
4380,5609,270000.0,3165.0,1,4.0,250.0,14
4381,5610,18000.0,19443.0,2,8.0,125.0,4
4382,5611,45000.0,15886.0,1,7.0,150.0,4
4383,5612,40000.0,28530.0,1,7.0,223.0,6
4384,5613,55000.0,33186.0,1,5.0,150.0,8
4385,5614,20000.0,60315.0,2,11.0,150.0,6
4386,5615,85000.0,15200.0,3,5.0,200.0,7
4387,5616,12000.0,32234.0,1,16.0,150.0,7
4388,5617,67300.0,34000.0,1,8.0,150.0,4
4389,5618,65000.0,7000.0,1,4.0,150.0,8
4390,5619,140000.0,6537.0,1,4.0,200.0,10
4391,5620,27000.0,31336.0,1,9.0,150.0,8
4392,5621,115000.0,8500.0,1,3.0,200.0,7
4393,5622,170000.0,2037.0,1,4.0,500.0,2
4394,5623,51000.0,20058.0,1,4.0,150.0,7
4395,5624,77600.0,22000.0,1,3.0,220.0,7
4396,5625,9000.0,67140.0,2,15.0,150.0,7
4397,5626,48000.0,25435.0,1,5.0,150.0,7
4398,5627,28000.0,46182.0,1,8.0,180.0,1
4399,5628,90000.0,21000.0,1,6.0,350.0,2
4400,5629,45000.0,8634.0,1,4.0,150.0,7
4401,5630,55000.0,20404.0,1,4.0,150.0,7
4402,5631,58400.0,43000.0,2,10.0,350.0,2
4403,5639,200000.0,6629.0,1,5.0,250.0,14
4404,5640,391000.0,6000.0,1,7.0,750.0,15
4405,5641,105000.0,6867.0,1,5.0,500.0,2
4406,5642,197200.0,24000.0,1,4.0,390.0,10
4407,5643,42000.0,29000.0,1,10.0,220.0,7
4408,5644,71000.0,13600.0,1,3.0,180.0,7
4409,5645,70000.0,5200.0,2,4.0,220.0,7
4410,5646,46000.0,11000.0,2,6.0,150.0,4
4411,5647,174000.0,4300.0,1,5.0,200.0,10
4412,5648,66000.0,2465.0,1,9.0,150.0,4
4413,5649,49000.0,25000.0,1,7.0,223.0,6
4414,5650,30000.0,26500.0,1,8.0,100.0,7
4415,5651,65000.0,22000.0,1,5.0,150.0,7
4416,5652,110900.0,6635.0,1,5.0,350.0,2
4417,5653,395000.0,16523.0,1,5.0,750.0,15
4418,5654,22000.0,49000.0,1,7.0,125.0,5
4419,5655,125000.0,3538.0,1,7.0,350.0,2
4420,5656,125000.0,3538.0,1,5.0,350.0,2
4421,5657,19000.0,69415.0,1,13.0,135.0,7
4422,5658,80000.0,4300.0,1,3.0,150.0,7
4423,5659,89000.0,19627.0,1,2.0,150.0,8
4424,5660,25000.0,52287.0,2,10.0,150.0,7
4425,5661,91000.0,14555.0,1,6.0,350.0,2
4426,5662,95000.0,2617.0,1,2.0,150.0,4
4427,5669,77000.0,11300.0,1,4.0,200.0,7
4428,5670,106000.0,233011.0,2,4.0,250.0,5
4429,5671,33000.0,55000.0,1,7.0,110.0,11
4430,5672,40000.0,28397.0,2,4.0,100.0,6
4431,5673,111000.0,14647.0,1,6.0,390.0,10
4432,5674,78000.0,38271.0,1,6.0,200.0,7
4433,5675,28000.0,38000.0,1,11.0,223.0,6
4434,5676,108400.0,18000.0,1,4.0,200.0,7
4435,5677,90000.0,23000.0,1,4.0,200.0,7
4436,5678,90000.0,5148.0,2,5.0,350.0,2
4437,5679,100000.0,45730.0,1,6.0,350.0,2
4438,5680,18000.0,42000.0,1,10.0,135.0,7
4439,5684,52999.0,8150.0,1,5.0,150.0,7
4440,5685,128700.0,50000.0,1,5.0,500.0,2
4441,5686,80000.0,40000.0,2,5.0,200.0,7
4442,5687,70000.0,26000.0,1,4.0,150.0,5
4443,5688,200000.0,5000.0,1,3.0,390.0,10
4444,5689,19000.0,57791.0,1,11.0,180.0,7
4445,5690,25600.0,45000.0,1,8.0,125.0,7
4446,5691,30000.0,79004.0,1,7.0,125.0,5
4447,5692,20000.0,36000.0,1,10.0,160.0,1
4448,5693,276000.0,2100.0,1,5.0,300.0,12
4449,5694,47000.0,44626.0,1,8.0,150.0,8
4450,5695,80000.0,20824.0,1,3.0,250.0,4
4451,5696,22000.0,91649.0,1,14.0,150.0,7
4452,5697,108000.0,17600.0,1,7.0,500.0,2
4453,5698,21000.0,23059.0,1,10.0,150.0,7
4454,5699,97100.0,8073.0,1,5.0,200.0,7
4455,5700,47000.0,6363.0,1,3.0,150.0,4
4456,5701,145000.0,21515.0,1,3.0,400.0,7
4457,5702,65000.0,19000.0,1,6.0,223.0,6
4458,5703,194000.0,844.0,1,2.0,410.0,2
4459,5704,91000.0,18399.0,1,6.0,350.0,2
4460,5705,107000.0,20000.0,1,5.0,500.0,2
4461,5706,120000.0,16500.0,1,5.0,350.0,2
4462,5707,85000.0,3000.0,1,2.0,160.0,7
4463,5708,80000.0,31800.0,1,4.0,220.0,7
4464,5709,15900.0,64000.0,1,11.0,150.0,6
4465,5728,50100.0,36000.0,2,6.0,223.0,6
4466,5729,35000.0,33555.0,1,13.0,150.0,4
4467,5730,22000.0,17800.0,1,11.0,150.0,7
4468,5731,16000.0,75000.0,3,14.0,160.0,1
4469,5732,36000.0,34000.0,1,7.0,180.0,1
4470,5733,111300.0,5000.0,1,4.0,200.0,1
4471,5734,18500.0,60000.0,1,17.0,100.0,6
4472,5755,32400.0,32116.0,1,8.0,150.0,7
4473,5756,16100.0,31000.0,1,11.0,150.0,7
4474,5757,145000.0,1147.0,1,6.0,200.0,10
4475,5758,60000.0,500.0,1,4.0,135.0,7
4476,5759,138000.0,13500.0,1,5.0,410.0,2
4477,5760,55000.0,4000.0,1,5.0,160.0,5
4478,5761,20400.0,74000.0,1,9.0,100.0,7
4479,5762,35000.0,43000.0,1,9.0,160.0,1
4480,5763,67000.0,15000.0,1,6.0,220.0,7
4481,5764,52000.0,17600.0,1,7.0,150.0,5
4482,5765,84999.0,7600.0,1,4.0,150.0,7
4483,5766,30000.0,25729.0,1,7.0,100.0,6
4484,5767,120000.0,25000.0,1,6.0,350.0,2
4485,5768,27000.0,49000.0,1,11.0,135.0,7
4486,5769,46800.0,10500.0,1,4.0,100.0,7
4487,5770,97000.0,24878.0,1,5.0,150.0,5
4488,5771,80000.0,14000.0,1,4.0,150.0,8
4489,5772,45000.0,44000.0,1,6.0,160.0,1
4490,5773,120000.0,5200.0,1,7.0,500.0,2
4491,5774,125000.0,2500.0,1,4.0,200.0,7
4492,5775,65000.0,394.0,1,6.0,150.0,4
4493,5776,75000.0,13303.0,1,3.0,150.0,4
4494,5777,47000.0,38561.0,1,5.0,220.0,7
4495,5778,25000.0,35799.0,1,6.0,100.0,6
4496,5779,12000.0,14916.0,1,14.0,180.0,7
4497,5780,48000.0,39555.0,1,9.0,150.0,5
4498,5781,307194.0,1487.0,1,6.0,650.0,14
4499,5782,11000.0,6807.0,1,14.0,150.0,1
4500,5783,130000.0,19321.0,1,4.0,200.0,10
4501,5784,20500.0,21533.0,1,8.0,150.0,4
4502,5785,76200.0,20000.0,1,4.0,200.0,7
4503,5786,22800.0,17000.0,2,5.0,100.0,1
4504,5787,33100.0,19000.0,1,5.0,100.0,6
4505,5788,174600.0,9000.0,1,3.0,200.0,10
4506,5789,18000.0,68857.0,1,15.0,110.0,1
4507,5790,55000.0,4572.0,3,17.0,350.0,2
4508,5791,212000.0,7500.0,1,4.0,390.0,10
4509,5792,140000.0,6346.0,1,4.0,200.0,10
4510,5793,53300.0,3445.0,1,5.0,200.0,7
4511,5794,50000.0,22469.0,1,4.0,150.0,7
4512,5795,18000.0,61537.0,1,13.0,125.0,5
4513,5796,45636.0,22967.0,1,4.0,160.0,1
4514,5797,30000.0,1.0,2,13.0,100.0,6
4515,5798,125000.0,32500.0,1,5.0,390.0,10
4516,5799,111100.0,21533.0,1,5.0,350.0,2
4517,5800,68500.0,11101.0,1,3.0,200.0,1
4518,5801,100000.0,17482.0,2,6.0,350.0,2
4519,5802,25400.0,25000.0,1,7.0,100.0,7
4520,5803,143000.0,3515.0,1,3.0,400.0,7
4521,5804,121800.0,6515.0,1,6.0,500.0,2
4522,5805,128000.0,4000.0,1,2.0,200.0,1
4523,5806,35000.0,8680.0,1,6.0,220.0,7
4524,5807,130000.0,24167.0,1,4.0,350.0,2
4525,5808,125000.0,14800.0,1,3.0,350.0,2
4526,5809,124000.0,16500.0,1,4.0,250.0,9
4527,5810,75000.0,7488.0,1,2.0,125.0,6
4528,5811,33500.0,49463.0,1,16.0,350.0,2
4529,5812,90000.0,36587.0,1,6.0,350.0,2
4530,5813,95000.0,15525.0,1,12.0,350.0,2
4531,5814,22000.0,28686.0,1,9.0,125.0,7
4532,5815,20000.0,73190.0,1,8.0,100.0,6
4533,5816,15000.0,23000.0,1,11.0,100.0,7
4534,5817,24500.0,30000.0,1,9.0,100.0,6
4535,5818,38000.0,22000.0,1,7.0,150.0,5
4536,5819,80000.0,50000.0,1,6.0,350.0,2
4537,5820,110000.0,28000.0,1,5.0,500.0,2
4538,5821,15000.0,26000.0,1,11.0,135.0,7
4539,5822,170000.0,7000.0,1,2.0,350.0,2
4540,5823,350000.0,1487.0,1,6.0,650.0,14
4541,5824,21700.0,30000.0,2,10.0,100.0,6
4542,5825,125000.0,5000.0,1,4.0,150.0,4
4543,5826,130000.0,19495.0,1,5.0,200.0,10
4544,5827,25000.0,29000.0,1,10.0,150.0,8
4545,5828,73000.0,3500.0,1,4.0,150.0,4
4546,5829,85000.0,38000.0,1,7.0,250.0,5
4547,5830,248000.0,5300.0,1,4.0,390.0,10
4548,5831,110000.0,18692.0,1,3.0,150.0,4
4549,5832,17300.0,30000.0,1,12.0,100.0,7
4550,5833,20000.0,30000.0,1,10.0,100.0,7
4551,5834,35000.0,15430.0,1,7.0,110.0,6
4552,5835,36000.0,24000.0,1,5.0,150.0,7
